x1,y1,x2,y2
0.751651,-0.659561,-0.196243,-0.978147
0.752017,-0.659144,-0.195752,-0.978101
0.752383,-0.658726,-0.195261,-0.978055
0.752748,-0.658309,-0.194770,-0.978010
0.753113,-0.657891,-0.194279,-0.977964
0.753478,-0.657473,-0.193789,-0.977918
0.753843,-0.657055,-0.193298,-0.977873
0.754207,-0.656636,-0.192807,-0.977828
0.754571,-0.656218,-0.192316,-0.977782
0.754935,-0.655799,-0.191825,-0.977737
0.755299,-0.655380,-0.191335,-0.977692
0.755662,-0.654961,-0.190844,-0.977647
0.756025,-0.654542,-0.190353,-0.977602
0.756388,-0.654123,-0.189862,-0.977557
0.756751,-0.653704,-0.189372,-0.977513
0.757113,-0.653284,-0.188881,-0.977468
0.757475,-0.652864,-0.188390,-0.977424
0.757837,-0.652444,-0.187900,-0.977379
0.758198,-0.652024,-0.187409,-0.977335
0.758559,-0.651604,-0.186918,-0.977291
0.758920,-0.651184,-0.186428,-0.977247
0.759281,-0.650763,-0.185937,-0.977203
0.759641,-0.650342,-0.185446,-0.977159
0.760001,-0.649922,-0.184956,-0.977116
0.760361,-0.649501,-0.184465,-0.977072
0.760721,-0.649079,-0.183975,-0.977028
0.761080,-0.648658,-0.183484,-0.976985
0.761439,-0.648237,-0.182994,-0.976942
0.761798,-0.647815,-0.182503,-0.976898
0.762156,-0.647393,-0.182013,-0.976855
0.762514,-0.646971,-0.181522,-0.976812
0.762872,-0.646549,-0.181031,-0.976769
0.763230,-0.646127,-0.180541,-0.976726
0.763587,-0.645704,-0.180050,-0.976684
0.763945,-0.645282,-0.179560,-0.976641
0.764301,-0.644859,-0.179070,-0.976599
0.764658,-0.644436,-0.178579,-0.976556
0.765014,-0.644013,-0.178089,-0.976514
0.765370,-0.643590,-0.177598,-0.976472
0.765726,-0.643167,-0.177108,-0.976430
0.766082,-0.642743,-0.176617,-0.976388
0.766437,-0.642320,-0.176127,-0.976346
0.766792,-0.641896,-0.175636,-0.976304
0.767147,-0.641472,-0.175146,-0.976262
0.767501,-0.641048,-0.174656,-0.976221
0.767855,-0.640624,-0.174165,-0.976179
0.768209,-0.640199,-0.173675,-0.976138
0.768563,-0.639775,-0.173185,-0.976096
0.768916,-0.639350,-0.172694,-0.976055
0.769269,-0.638925,-0.172204,-0.976014
0.769622,-0.638500,-0.171713,-0.975973
0.769974,-0.638075,-0.171223,-0.975932
0.770326,-0.637650,-0.170733,-0.975891
0.770678,-0.637224,-0.170242,-0.975851
0.771030,-0.636799,-0.169752,-0.975810
0.771381,-0.636373,-0.169262,-0.975770
0.771733,-0.635947,-0.168772,-0.975729
0.772083,-0.635521,-0.168281,-0.975689
0.772434,-0.635095,-0.167791,-0.975649
0.772784,-0.634669,-0.167301,-0.975609
0.773134,-0.634242,-0.166810,-0.975569
0.773484,-0.633816,-0.166320,-0.975529
0.773834,-0.633389,-0.165830,-0.975489
0.774183,-0.632962,-0.165340,-0.975449
0.774532,-0.632535,-0.164849,-0.975410
0.774880,-0.632108,-0.164359,-0.975370
0.775229,-0.631680,-0.163869,-0.975331
0.775577,-0.631253,-0.163379,-0.975292
0.775925,-0.630825,-0.162888,-0.975252
0.776272,-0.630398,-0.162398,-0.975213
0.776620,-0.629970,-0.161908,-0.975174
0.776967,-0.629542,-0.161418,-0.975135
0.777313,-0.629114,-0.160927,-0.975097
0.777660,-0.628685,-0.160437,-0.975058
0.778006,-0.628257,-0.159947,-0.975019
0.778352,-0.627828,-0.159457,-0.974981
0.778698,-0.627400,-0.158967,-0.974942
0.779043,-0.626971,-0.158476,-0.974904
0.779388,-0.626542,-0.157986,-0.974866
0.779733,-0.626113,-0.157496,-0.974828
0.780077,-0.625683,-0.157006,-0.974790
0.780421,-0.625254,-0.156516,-0.974752
0.780765,-0.624824,-0.156025,-0.974714
0.781109,-0.624395,-0.155535,-0.974676
0.781453,-0.623965,-0.155045,-0.974639
0.781796,-0.623535,-0.154555,-0.974601
0.782139,-0.623105,-0.154065,-0.974564
0.782481,-0.622674,-0.153574,-0.974527
0.782823,-0.622244,-0.153084,-0.974489
0.783165,-0.621813,-0.152594,-0.974452
0.783507,-0.621383,-0.152104,-0.974415
0.783849,-0.620952,-0.151614,-0.974378
0.784190,-0.620521,-0.151124,-0.974342
0.784531,-0.620090,-0.150633,-0.974305
0.784871,-0.619659,-0.150143,-0.974268
0.785212,-0.619227,-0.149653,-0.974232
0.785552,-0.618796,-0.149163,-0.974195
0.785892,-0.618364,-0.148673,-0.974159
0.786231,-0.617933,-0.148182,-0.974123
0.786570,-0.617501,-0.147692,-0.974087
0.786909,-0.617069,-0.147202,-0.974051
0.787248,-0.616637,-0.146712,-0.974015
0.787586,-0.616204,-0.146222,-0.973979
0.787924,-0.615772,-0.145732,-0.973943
0.788262,-0.615339,-0.145241,-0.973907
0.788600,-0.614907,-0.144751,-0.973872
0.788937,-0.614474,-0.144261,-0.973836
0.789274,-0.614041,-0.143771,-0.973801
0.789611,-0.613608,-0.143281,-0.973766
0.789947,-0.613175,-0.142790,-0.973731
0.790283,-0.612742,-0.142300,-0.973696
0.790619,-0.612308,-0.141810,-0.973661
0.790955,-0.611875,-0.141320,-0.973626
0.791290,-0.611441,-0.140830,-0.973591
0.791625,-0.611007,-0.140339,-0.973556
0.791960,-0.610573,-0.139849,-0.973522
0.792294,-0.610139,-0.139359,-0.973487
0.792629,-0.609705,-0.138869,-0.973453
0.792962,-0.609271,-0.138379,-0.973419
0.793296,-0.608836,-0.137888,-0.973384
0.793629,-0.608401,-0.137398,-0.973350
0.793962,-0.607967,-0.136908,-0.973316
0.794295,-0.607532,-0.136418,-0.973282
0.794628,-0.607097,-0.135927,-0.973249
0.794960,-0.606662,-0.135437,-0.973215
0.795292,-0.606227,-0.134947,-0.973181
0.795624,-0.605791,-0.134457,-0.973148
0.795955,-0.605356,-0.133966,-0.973114
0.796286,-0.604920,-0.133476,-0.973081
0.796617,-0.604485,-0.132986,-0.973048
0.796947,-0.604049,-0.132496,-0.973015
0.797278,-0.603613,-0.132005,-0.972982
0.797607,-0.603177,-0.131515,-0.972949
0.797937,-0.602741,-0.131025,-0.972916
0.798267,-0.602304,-0.130534,-0.972883
0.798596,-0.601868,-0.130044,-0.972851
0.798924,-0.601431,-0.129554,-0.972818
0.799253,-0.600995,-0.129064,-0.972786
0.799581,-0.600558,-0.128573,-0.972753
0.799909,-0.600121,-0.128083,-0.972721
0.800237,-0.599684,-0.127593,-0.972689
0.800564,-0.599247,-0.127102,-0.972657
0.800891,-0.598810,-0.126612,-0.972625
0.801218,-0.598372,-0.126121,-0.972593
0.801545,-0.597935,-0.125631,-0.972561
0.801871,-0.597497,-0.125141,-0.972529
0.802197,-0.597059,-0.124650,-0.972498
0.802523,-0.596622,-0.124160,-0.972466
0.802848,-0.596184,-0.123670,-0.972435
0.803173,-0.595746,-0.123179,-0.972404
0.803498,-0.595307,-0.122689,-0.972372
0.803823,-0.594869,-0.122198,-0.972341
0.804147,-0.594431,-0.121708,-0.972310
0.804471,-0.593992,-0.121217,-0.972279
0.804795,-0.593553,-0.120727,-0.972248
0.805118,-0.593115,-0.120236,-0.972218
0.805441,-0.592676,-0.119746,-0.972187
0.805764,-0.592237,-0.119255,-0.972156
0.806087,-0.591798,-0.118765,-0.972126
0.806409,-0.591358,-0.118274,-0.972096
0.806731,-0.590919,-0.117784,-0.972065
0.807053,-0.590480,-0.117293,-0.972035
0.807374,-0.590040,-0.116803,-0.972005
0.807695,-0.589600,-0.116312,-0.971975
0.808016,-0.589161,-0.115822,-0.971945
0.808336,-0.588721,-0.115331,-0.971915
0.808657,-0.588281,-0.114841,-0.971886
0.808977,-0.587841,-0.114350,-0.971856
0.809296,-0.587400,-0.113859,-0.971826
0.809616,-0.586960,-0.113369,-0.971797
0.809935,-0.586520,-0.112878,-0.971768
0.810254,-0.586079,-0.112387,-0.971738
0.810572,-0.585638,-0.111897,-0.971709
0.810891,-0.585198,-0.111406,-0.971680
0.811209,-0.584757,-0.110915,-0.971651
0.811526,-0.584316,-0.110425,-0.971622
0.811844,-0.583875,-0.109934,-0.971593
0.812161,-0.583434,-0.109443,-0.971565
0.812478,-0.582992,-0.108953,-0.971536
0.812794,-0.582551,-0.108462,-0.971508
0.813110,-0.582109,-0.107971,-0.971479
0.813426,-0.581668,-0.107480,-0.971451
0.813742,-0.581226,-0.106989,-0.971423
0.814058,-0.580784,-0.106499,-0.971394
0.814373,-0.580342,-0.106008,-0.971366
0.814687,-0.579900,-0.105517,-0.971338
0.815002,-0.579458,-0.105026,-0.971311
0.815316,-0.579016,-0.104535,-0.971283
0.815630,-0.578574,-0.104044,-0.971255
0.815944,-0.578131,-0.103553,-0.971228
0.816257,-0.577689,-0.103063,-0.971200
0.816570,-0.577246,-0.102572,-0.971173
0.816883,-0.576803,-0.102081,-0.971145
0.817196,-0.576360,-0.101590,-0.971118
0.817508,-0.575917,-0.101099,-0.971091
0.817820,-0.575474,-0.100608,-0.971064
0.818131,-0.575031,-0.100117,-0.971037
0.818443,-0.574588,-0.099626,-0.971010
0.818754,-0.574145,-0.099135,-0.970983
0.819065,-0.573701,-0.098643,-0.970957
0.819375,-0.573258,-0.098152,-0.970930
0.819685,-0.572814,-0.097661,-0.970903
0.819995,-0.572370,-0.097170,-0.970877
0.820305,-0.571926,-0.096679,-0.970851
0.820614,-0.571483,-0.096188,-0.970824
0.820923,-0.571039,-0.095697,-0.970798
0.821232,-0.570594,-0.095205,-0.970772
0.821540,-0.570150,-0.094714,-0.970746
0.821849,-0.569706,-0.094223,-0.970720
0.822157,-0.569261,-0.093732,-0.970695
0.822464,-0.568817,-0.093241,-0.970669
0.822771,-0.568372,-0.092749,-0.970643
0.823078,-0.567928,-0.092258,-0.970618
0.823385,-0.567483,-0.091767,-0.970592
0.823692,-0.567038,-0.091275,-0.970567
0.823998,-0.566593,-0.090784,-0.970542
0.824304,-0.566148,-0.090292,-0.970517
0.824609,-0.565703,-0.089801,-0.970492
0.824914,-0.565258,-0.089310,-0.970467
0.825219,-0.564812,-0.088818,-0.970442
0.825524,-0.564367,-0.088327,-0.970417
0.825829,-0.563921,-0.087835,-0.970392
0.826133,-0.563476,-0.087344,-0.970368
0.826436,-0.563030,-0.086852,-0.970343
0.826740,-0.562584,-0.086361,-0.970319
0.827043,-0.562138,-0.085869,-0.970294
0.827346,-0.561692,-0.085377,-0.970270
0.827649,-0.561246,-0.084886,-0.970246
0.827951,-0.560800,-0.084394,-0.970222
0.828253,-0.560354,-0.083902,-0.970198
0.828555,-0.559908,-0.083411,-0.970174
0.828857,-0.559461,-0.082919,-0.970150
0.829158,-0.559015,-0.082427,-0.970126
0.829459,-0.558568,-0.081936,-0.970102
0.829759,-0.558121,-0.081444,-0.970079
0.830060,-0.557675,-0.080952,-0.970055
0.830360,-0.557228,-0.080460,-0.970032
0.830659,-0.556781,-0.079968,-0.970009
0.830959,-0.556334,-0.079476,-0.969985
0.831258,-0.555887,-0.078984,-0.969962
0.831557,-0.555440,-0.078493,-0.969939
0.831855,-0.554992,-0.078001,-0.969916
0.832154,-0.554545,-0.077509,-0.969893
0.832452,-0.554098,-0.077017,-0.969871
0.832749,-0.553650,-0.076525,-0.969848
0.833047,-0.553202,-0.076033,-0.969825
0.833344,-0.552755,-0.075540,-0.969803
0.833641,-0.552307,-0.075048,-0.969780
0.833937,-0.551859,-0.074556,-0.969758
0.834234,-0.551411,-0.074064,-0.969736
0.834530,-0.550963,-0.073572,-0.969714
0.834825,-0.550515,-0.073080,-0.969691
0.835121,-0.550067,-0.072587,-0.969669
0.835416,-0.549619,-0.072095,-0.969648
0.835710,-0.549170,-0.071603,-0.969626
0.836005,-0.548722,-0.071111,-0.969604
0.836299,-0.548273,-0.070618,-0.969582
0.836593,-0.547825,-0.070126,-0.969561
0.836887,-0.547376,-0.069633,-0.969539
0.837180,-0.546928,-0.069141,-0.969518
0.837473,-0.546479,-0.068649,-0.969496
0.837766,-0.546030,-0.068156,-0.969475
0.838058,-0.545581,-0.067664,-0.969454
0.838350,-0.545132,-0.067171,-0.969433
0.838642,-0.544683,-0.066678,-0.969412
0.838934,-0.544234,-0.066186,-0.969391
0.839225,-0.543784,-0.065693,-0.969370
0.839516,-0.543335,-0.065201,-0.969349
0.839807,-0.542886,-0.064708,-0.969329
0.840097,-0.542436,-0.064215,-0.969308
0.840387,-0.541987,-0.063722,-0.969288
0.840677,-0.541537,-0.063230,-0.969267
0.840966,-0.541087,-0.062737,-0.969247
0.841256,-0.540638,-0.062244,-0.969227
0.841544,-0.540188,-0.061751,-0.969207
0.841833,-0.539738,-0.061258,-0.969187
0.842121,-0.539288,-0.060765,-0.969167
0.842409,-0.538838,-0.060272,-0.969147
0.842697,-0.538388,-0.059779,-0.969127
0.842985,-0.537938,-0.059286,-0.969107
0.843272,-0.537487,-0.058793,-0.969088
0.843559,-0.537037,-0.058300,-0.969068
0.843845,-0.536587,-0.057807,-0.969049
0.844131,-0.536136,-0.057314,-0.969029
0.844417,-0.535686,-0.056821,-0.969010
0.844703,-0.535235,-0.056328,-0.968991
0.844988,-0.534785,-0.055834,-0.968971
0.845274,-0.534334,-0.055341,-0.968952
0.845558,-0.533883,-0.054848,-0.968933
0.845843,-0.533432,-0.054354,-0.968914
0.846127,-0.532981,-0.053861,-0.968896
0.846411,-0.532530,-0.053368,-0.968877
0.846695,-0.532079,-0.052874,-0.968858
0.846978,-0.531628,-0.052381,-0.968840
0.847261,-0.531177,-0.051887,-0.968821
0.847544,-0.530726,-0.051394,-0.968803
0.847826,-0.530274,-0.050900,-0.968784
0.848108,-0.529823,-0.050406,-0.968766
0.848390,-0.529371,-0.049913,-0.968748
0.848672,-0.528920,-0.049419,-0.968730
0.848953,-0.528468,-0.048925,-0.968712
0.849234,-0.528017,-0.048432,-0.968694
0.849515,-0.527565,-0.047938,-0.968676
0.849795,-0.527113,-0.047444,-0.968658
0.850075,-0.526662,-0.046950,-0.968641
0.850355,-0.526210,-0.046456,-0.968623
0.850634,-0.525758,-0.045962,-0.968606
0.850914,-0.525306,-0.045468,-0.968588
0.851192,-0.524854,-0.044974,-0.968571
0.851471,-0.524402,-0.044480,-0.968553
0.851749,-0.523949,-0.043986,-0.968536
0.852027,-0.523497,-0.043492,-0.968519
0.852305,-0.523045,-0.042998,-0.968502
0.852583,-0.522593,-0.042504,-0.968485
0.852860,-0.522140,-0.042010,-0.968468
0.853137,-0.521688,-0.041515,-0.968451
0.853413,-0.521235,-0.041021,-0.968435
0.853689,-0.520783,-0.040527,-0.968418
0.853965,-0.520330,-0.040032,-0.968402
0.854241,-0.519877,-0.039538,-0.968385
0.854516,-0.519425,-0.039044,-0.968369
0.854791,-0.518972,-0.038549,-0.968352
0.855066,-0.518519,-0.038055,-0.968336
0.855341,-0.518066,-0.037560,-0.968320
0.855615,-0.517613,-0.037065,-0.968304
0.855889,-0.517160,-0.036571,-0.968288
0.856162,-0.516707,-0.036076,-0.968272
0.856436,-0.516254,-0.035581,-0.968256
0.856709,-0.515801,-0.035087,-0.968240
0.856981,-0.515348,-0.034592,-0.968225
0.857254,-0.514894,-0.034097,-0.968209
0.857526,-0.514441,-0.033602,-0.968193
0.857798,-0.513988,-0.033107,-0.968178
0.858069,-0.513534,-0.032612,-0.968162
0.858340,-0.513081,-0.032117,-0.968147
0.858611,-0.512627,-0.031622,-0.968132
0.858882,-0.512174,-0.031127,-0.968117
0.859152,-0.511720,-0.030632,-0.968102
0.859422,-0.511267,-0.030137,-0.968087
0.859692,-0.510813,-0.029642,-0.968072
0.859961,-0.510359,-0.029146,-0.968057
0.860231,-0.509905,-0.028651,-0.968042
0.860499,-0.509451,-0.028156,-0.968027
0.860768,-0.508998,-0.027660,-0.968013
0.861036,-0.508544,-0.027165,-0.967998
0.861304,-0.508090,-0.026670,-0.967984
0.861572,-0.507636,-0.026174,-0.967969
0.861839,-0.507182,-0.025678,-0.967955
0.862106,-0.506727,-0.025183,-0.967941
0.862373,-0.506273,-0.024687,-0.967927
0.862640,-0.505819,-0.024192,-0.967913
0.862906,-0.505365,-0.023696,-0.967899
0.863172,-0.504910,-0.023200,-0.967885
0.863437,-0.504456,-0.022704,-0.967871
0.863703,-0.504002,-0.022208,-0.967857
0.863968,-0.503547,-0.021713,-0.967843
0.864232,-0.503093,-0.021217,-0.967830
0.864497,-0.502638,-0.020721,-0.967816
0.864761,-0.502184,-0.020225,-0.967803
0.865025,-0.501729,-0.019729,-0.967789
0.865288,-0.501275,-0.019232,-0.967776
0.865551,-0.500820,-0.018736,-0.967762
0.865814,-0.500365,-0.018240,-0.967749
0.866077,-0.499911,-0.017744,-0.967736
0.866339,-0.499456,-0.017248,-0.967723
0.866601,-0.499001,-0.016751,-0.967710
0.866863,-0.498546,-0.016255,-0.967697
0.867125,-0.498091,-0.015758,-0.967684
0.867386,-0.497636,-0.015262,-0.967672
0.867647,-0.497181,-0.014765,-0.967659
0.867907,-0.496726,-0.014269,-0.967646
0.868167,-0.496271,-0.013772,-0.967634
0.868427,-0.495816,-0.013275,-0.967621
0.868687,-0.495361,-0.012779,-0.967609
0.868946,-0.494906,-0.012282,-0.967597
0.869206,-0.494451,-0.011785,-0.967584
0.869464,-0.493996,-0.011288,-0.967572
0.869723,-0.493540,-0.010791,-0.967560
0.869981,-0.493085,-0.010294,-0.967548
0.870239,-0.492630,-0.009797,-0.967536
0.870497,-0.492174,-0.009300,-0.967524
0.870754,-0.491719,-0.008803,-0.967512
0.871011,-0.491264,-0.008306,-0.967501
0.871268,-0.490808,-0.007809,-0.967489
0.871524,-0.490353,-0.007312,-0.967477
0.871780,-0.489897,-0.006814,-0.967466
0.872036,-0.489442,-0.006317,-0.967454
0.872291,-0.488986,-0.005820,-0.967443
0.872547,-0.488531,-0.005322,-0.967432
0.872802,-0.488075,-0.004825,-0.967421
0.873056,-0.487619,-0.004327,-0.967409
0.873311,-0.487164,-0.003829,-0.967398
0.873565,-0.486708,-0.003332,-0.967387
0.873818,-0.486252,-0.002834,-0.967376
0.874072,-0.485797,-0.002336,-0.967365
0.874325,-0.485341,-0.001839,-0.967355
0.874578,-0.484885,-0.001341,-0.967344
0.874830,-0.484429,-0.000843,-0.967333
0.875083,-0.483973,-0.000345,-0.967323
0.875335,-0.483517,0.000153,-0.967312
0.875586,-0.483062,0.000651,-0.967302
0.875838,-0.482606,0.001149,-0.967291
0.876089,-0.482150,0.001647,-0.967281
0.876340,-0.481694,0.002146,-0.967271
0.876590,-0.481238,0.002644,-0.967260
0.876840,-0.480782,0.003142,-0.967250
0.877090,-0.480326,0.003641,-0.967240
0.877340,-0.479870,0.004139,-0.967230
0.877589,-0.479413,0.004638,-0.967220
0.877838,-0.478957,0.005136,-0.967210
0.878087,-0.478501,0.005635,-0.967201
0.878335,-0.478045,0.006133,-0.967191
0.878583,-0.477589,0.006632,-0.967181
0.878831,-0.477133,0.007131,-0.967172
0.879079,-0.476676,0.007630,-0.967162
0.879326,-0.476220,0.008128,-0.967153
0.879573,-0.475764,0.008627,-0.967143
0.879820,-0.475308,0.009126,-0.967134
0.880066,-0.474851,0.009625,-0.967125
0.880312,-0.474395,0.010124,-0.967116
0.880558,-0.473939,0.010624,-0.967107
0.880803,-0.473482,0.011123,-0.967097
0.881048,-0.473026,0.011622,-0.967088
0.881293,-0.472570,0.012121,-0.967080
0.881538,-0.472113,0.012621,-0.967071
0.881782,-0.471657,0.013120,-0.967062
0.882026,-0.471200,0.013620,-0.967053
0.882270,-0.470744,0.014119,-0.967045
0.882513,-0.470288,0.014619,-0.967036
0.882756,-0.469831,0.015118,-0.967028
0.882999,-0.469375,0.015618,-0.967019
0.883242,-0.468918,0.016118,-0.967011
0.883484,-0.468462,0.016618,-0.967002
0.883726,-0.468005,0.017117,-0.966994
0.883967,-0.467549,0.017617,-0.966986
0.884209,-0.467092,0.018117,-0.966978
0.884450,-0.466636,0.018617,-0.966970
0.884690,-0.466179,0.019117,-0.966962
0.884931,-0.465722,0.019618,-0.966954
0.885171,-0.465266,0.020118,-0.966946
0.885411,-0.464809,0.020618,-0.966938
0.885650,-0.464353,0.021118,-0.966930
0.885890,-0.463896,0.021619,-0.966923
0.886129,-0.463439,0.022119,-0.966915
0.886367,-0.462983,0.022620,-0.966908
0.886606,-0.462526,0.023120,-0.966900
0.886844,-0.462070,0.023621,-0.966893
0.887081,-0.461613,0.024122,-0.966885
0.887319,-0.461156,0.024622,-0.966878
0.887556,-0.460700,0.025123,-0.966871
0.887793,-0.460243,0.025624,-0.966864
0.888030,-0.459786,0.026125,-0.966857
0.888266,-0.459330,0.026626,-0.966850
0.888502,-0.458873,0.027127,-0.966843
0.888738,-0.458416,0.027628,-0.966836
0.888973,-0.457960,0.028129,-0.966829
0.889208,-0.457503,0.028630,-0.966822
0.889443,-0.457046,0.029132,-0.966815
0.889677,-0.456589,0.029633,-0.966809
0.889912,-0.456133,0.030134,-0.966802
0.890146,-0.455676,0.030636,-0.966795
0.890379,-0.455219,0.031137,-0.966789
0.890613,-0.454763,0.031639,-0.966783
0.890846,-0.454306,0.032141,-0.966776
0.891078,-0.453849,0.032642,-0.966770
0.891311,-0.453393,0.033144,-0.966764
0.891543,-0.452936,0.033646,-0.966758
0.891775,-0.452479,0.034148,-0.966751
0.892007,-0.452022,0.034650,-0.966745
0.892238,-0.451566,0.035152,-0.966739
0.892469,-0.451109,0.035654,-0.966733
0.892700,-0.450652,0.036156,-0.966728
0.892930,-0.450196,0.036658,-0.966722
0.893160,-0.449739,0.037161,-0.966716
0.893390,-0.449282,0.037663,-0.966710
0.893619,-0.448826,0.038166,-0.966705
0.893849,-0.448369,0.038668,-0.966699
0.894078,-0.447912,0.039171,-0.966694
0.894306,-0.447456,0.039673,-0.966688
0.894535,-0.446999,0.040176,-0.966683
0.894763,-0.446542,0.040679,-0.966677
0.894990,-0.446086,0.041181,-0.966672
0.895218,-0.445629,0.041684,-0.966667
0.895445,-0.445172,0.042187,-0.966662
0.895672,-0.444716,0.042690,-0.966657
0.895898,-0.444259,0.043193,-0.966652
0.896125,-0.443802,0.043696,-0.966647
0.896351,-0.443346,0.044200,-0.966642
0.896576,-0.442889,0.044703,-0.966637
0.896802,-0.442433,0.045206,-0.966632
0.897027,-0.441976,0.045710,-0.966627
0.897252,-0.441519,0.046213,-0.966622
0.897476,-0.441063,0.046716,-0.966618
0.897700,-0.440606,0.047220,-0.966613
0.897924,-0.440150,0.047724,-0.966609
0.898148,-0.439693,0.048227,-0.966604
0.898371,-0.439237,0.048731,-0.966600
0.898594,-0.438780,0.049235,-0.966595
0.898817,-0.438324,0.049739,-0.966591
0.899040,-0.437867,0.050243,-0.966587
0.899262,-0.437411,0.050747,-0.966583
0.899484,-0.436954,0.051251,-0.966578
0.899705,-0.436498,0.051755,-0.966574
0.899927,-0.436041,0.052260,-0.966570
0.900148,-0.435585,0.052764,-0.966566
0.900368,-0.435129,0.053268,-0.966562
0.900589,-0.434672,0.053773,-0.966559
0.900809,-0.434216,0.054277,-0.966555
0.901029,-0.433760,0.054782,-0.966551
0.901248,-0.433303,0.055287,-0.966547
0.901467,-0.432847,0.055792,-0.966544
0.901686,-0.432391,0.056296,-0.966540
0.901905,-0.431934,0.056801,-0.966537
0.902123,-0.431478,0.057306,-0.966533
0.902341,-0.431022,0.057811,-0.966530
0.902559,-0.430566,0.058316,-0.966526
0.902777,-0.430109,0.058821,-0.966523
0.902994,-0.429653,0.059327,-0.966520
0.903211,-0.429197,0.059832,-0.966516
0.903427,-0.428741,0.060337,-0.966513
0.903644,-0.428285,0.060843,-0.966510
0.903860,-0.427829,0.061348,-0.966507
0.904076,-0.427373,0.061854,-0.966504
0.904291,-0.426917,0.062360,-0.966501
0.904506,-0.426461,0.062865,-0.966498
0.904721,-0.426004,0.063371,-0.966495
0.904936,-0.425549,0.063877,-0.966493
0.905150,-0.425093,0.064383,-0.966490
0.905364,-0.424637,0.064889,-0.966487
0.905578,-0.424181,0.065395,-0.966485
0.905791,-0.423725,0.065901,-0.966482
0.906004,-0.423269,0.066408,-0.966479
0.906217,-0.422813,0.066914,-0.966477
0.906429,-0.422357,0.067420,-0.966474
0.906642,-0.421901,0.067927,-0.966472
0.906854,-0.421446,0.068433,-0.966470
0.907065,-0.420990,0.068940,-0.966467
0.907277,-0.420534,0.069447,-0.966465
0.907488,-0.420079,0.069953,-0.966463
0.907699,-0.419623,0.070460,-0.966461
0.907909,-0.419167,0.070967,-0.966459
0.908119,-0.418712,0.071474,-0.966457
0.908329,-0.418256,0.071981,-0.966455
0.908539,-0.417801,0.072488,-0.966453
0.908748,-0.417345,0.072995,-0.966451
0.908957,-0.416890,0.073503,-0.966449
0.909166,-0.416434,0.074010,-0.966447
0.909374,-0.415979,0.074517,-0.966446
0.909583,-0.415523,0.075025,-0.966444
0.909790,-0.415068,0.075532,-0.966442
0.909998,-0.414613,0.076040,-0.966441
0.910205,-0.414157,0.076548,-0.966439
0.910412,-0.413702,0.077056,-0.966438
0.910619,-0.413247,0.077563,-0.966436
0.910825,-0.412792,0.078071,-0.966435
0.911032,-0.412337,0.078579,-0.966433
0.911237,-0.411881,0.079088,-0.966432
0.911443,-0.411426,0.079596,-0.966431
0.911648,-0.410971,0.080104,-0.966430
0.911853,-0.410516,0.080612,-0.966429
0.912058,-0.410061,0.081121,-0.966427
0.912262,-0.409606,0.081629,-0.966426
0.912467,-0.409151,0.082138,-0.966425
0.912670,-0.408697,0.082646,-0.966424
0.912874,-0.408242,0.083155,-0.966423
0.913077,-0.407787,0.083664,-0.966423
0.913280,-0.407332,0.084173,-0.966422
0.913483,-0.406877,0.084682,-0.966421
0.913685,-0.406423,0.085191,-0.966420
0.913887,-0.405968,0.085700,-0.966419
0.914089,-0.405514,0.086209,-0.966419
0.914291,-0.405059,0.086718,-0.966418
0.914492,-0.404604,0.087228,-0.966418
0.914693,-0.404150,0.087737,-0.966417
0.914893,-0.403696,0.088247,-0.966417
0.915094,-0.403241,0.088756,-0.966416
0.915294,-0.402787,0.089266,-0.966416
0.915494,-0.402332,0.089775,-0.966415
0.915693,-0.401878,0.090285,-0.966415
0.915892,-0.401424,0.090795,-0.966415
0.916091,-0.400970,0.091305,-0.966415
0.916290,-0.400516,0.091815,-0.966414
0.916488,-0.400062,0.092325,-0.966414
0.916686,-0.399608,0.092836,-0.966414
0.916884,-0.399154,0.093346,-0.966414
0.917082,-0.398700,0.093856,-0.966414
0.917279,-0.398246,0.094367,-0.966414
0.917476,-0.397792,0.094877,-0.966414
0.917672,-0.397338,0.095388,-0.966414
0.917869,-0.396884,0.095898,-0.966415
0.918065,-0.396430,0.096409,-0.966415
0.918261,-0.395977,0.096920,-0.966415
0.918456,-0.395523,0.097431,-0.966415
0.918651,-0.395070,0.097942,-0.966416
0.918846,-0.394616,0.098453,-0.966416
0.919041,-0.394163,0.098964,-0.966417
0.919235,-0.393709,0.099476,-0.966417
0.919429,-0.393256,0.099987,-0.966418
0.919623,-0.392802,0.100498,-0.966418
0.919816,-0.392349,0.101010,-0.966419
0.920010,-0.391896,0.101521,-0.966419
0.920202,-0.391443,0.102033,-0.966420
0.920395,-0.390990,0.102545,-0.966421
0.920587,-0.390537,0.103057,-0.966421
0.920779,-0.390084,0.103569,-0.966422
0.920971,-0.389631,0.104081,-0.966423
0.921163,-0.389178,0.104593,-0.966424
0.921354,-0.388725,0.105105,-0.966425
0.921545,-0.388272,0.105617,-0.966426
0.921735,-0.387819,0.106129,-0.966427
0.921926,-0.387367,0.106642,-0.966428
0.922116,-0.386914,0.107154,-0.966429
0.922306,-0.386461,0.107667,-0.966430
0.922495,-0.386009,0.108180,-0.966431
0.922684,-0.385556,0.108692,-0.966432
0.922873,-0.385104,0.109205,-0.966433
0.923062,-0.384651,0.109718,-0.966435
